EventID,PolicyType,ATLAS_Latency_ms,Kunerva_Latency_ms,kubeFlower_Latency_ms,Timestamp,SystemLoad,Concurrent_Requests
5326,Complex,49,66,79,2024-11-01T01:28:46,71%,25
5327,Simple,12,16,18,2024-11-01T01:28:47,58%,23
5328,Dynamic,57,97,99,2024-11-01T01:28:48,75%,25
5329,Simple,11,15,17,2024-11-01T01:28:49,68%,13
5330,Medium,26,34,41,2024-11-01T01:28:50,36%,12
5331,Medium,26,36,42,2024-11-01T01:28:51,38%,7
5332,Simple,12,14,18,2024-11-01T01:28:52,63%,10
5333,Dynamic,60,95,97,2024-11-01T01:28:53,54%,27
5334,Simple,11,14,19,2024-11-01T01:28:54,28%,23
5335,Simple,13,14,18,2024-11-01T01:28:55,30%,5
5336,Simple,11,14,17,2024-11-01T01:28:56,32%,12
5337,Simple,13,14,19,2024-11-01T01:28:57,59%,20
5338,Simple,11,14,16,2024-11-01T01:28:58,65%,27
5339,Medium,26,38,44,2024-11-01T01:28:59,63%,15
5340,Medium,25,32,45,2024-11-01T01:29:00,63%,21
5341,Simple,11,14,18,2024-11-01T01:29:01,66%,8
5342,Simple,13,14,17,2024-11-01T01:29:02,54%,30
5343,Medium,26,37,46,2024-11-01T01:29:03,29%,14
5344,Medium,23,35,40,2024-11-01T01:29:04,48%,24
5345,Medium,26,32,41,2024-11-01T01:29:05,67%,24
5346,Simple,13,14,17,2024-11-01T01:29:06,75%,13
5347,Medium,25,37,46,2024-11-01T01:29:07,40%,23
5348,Simple,12,16,19,2024-11-01T01:29:08,33%,28
5349,Dynamic,64,84,95,2024-11-01T01:29:09,71%,17
5350,Simple,13,14,19,2024-11-01T01:29:10,38%,20
5351,Complex,48,72,68,2024-11-01T01:29:11,65%,29
5352,Dynamic,64,93,101,2024-11-01T01:29:12,53%,6
5353,Simple,12,15,19,2024-11-01T01:29:13,25%,21
5354,Medium,25,38,45,2024-11-01T01:29:14,39%,9
5355,Medium,27,33,46,2024-11-01T01:29:15,31%,20
5356,Medium,27,36,41,2024-11-01T01:29:16,46%,12
5357,Simple,13,15,18,2024-11-01T01:29:17,49%,16
5358,Simple,11,14,18,2024-11-01T01:29:18,27%,7
5359,Complex,42,64,71,2024-11-01T01:29:19,39%,9
5360,Complex,47,71,80,2024-11-01T01:29:20,56%,20
5361,Medium,26,37,39,2024-11-01T01:29:21,30%,5
5362,Simple,11,15,17,2024-11-01T01:29:22,45%,12
5363,Medium,24,38,45,2024-11-01T01:29:23,75%,26
5364,Complex,45,62,73,2024-11-01T01:29:24,60%,5
5365,Medium,26,32,42,2024-11-01T01:29:25,71%,21
5366,Medium,23,37,46,2024-11-01T01:29:26,68%,16
5367,Complex,41,70,76,2024-11-01T01:29:27,65%,20
5368,Complex,43,65,79,2024-11-01T01:29:28,48%,19
5369,Complex,44,68,74,2024-11-01T01:29:29,42%,8
5370,Medium,25,34,39,2024-11-01T01:29:30,45%,17
5371,Dynamic,59,93,97,2024-11-01T01:29:31,33%,8
5372,Simple,13,15,16,2024-11-01T01:29:32,50%,11
5373,Medium,25,35,41,2024-11-01T01:29:33,38%,24
5374,Complex,42,61,80,2024-11-01T01:29:34,73%,5
5375,Simple,12,14,19,2024-11-01T01:29:35,41%,6
5376,Complex,41,67,80,2024-11-01T01:29:36,48%,9
5377,Medium,23,36,43,2024-11-01T01:29:37,64%,23
5378,Medium,26,37,40,2024-11-01T01:29:38,26%,14
5379,Simple,11,16,18,2024-11-01T01:29:39,28%,28
5380,Complex,43,63,77,2024-11-01T01:29:40,73%,8
5381,Medium,26,33,41,2024-11-01T01:29:41,42%,16
5382,Simple,13,15,17,2024-11-01T01:29:42,35%,19
5383,Simple,12,14,18,2024-11-01T01:29:43,52%,9
5384,Medium,26,37,39,2024-11-01T01:29:44,46%,6
5385,Complex,41,68,74,2024-11-01T01:29:45,64%,12
5386,Simple,11,16,16,2024-11-01T01:29:46,46%,19
5387,Simple,13,16,17,2024-11-01T01:29:47,27%,14
5388,Simple,12,15,19,2024-11-01T01:29:48,25%,29
5389,Medium,24,38,44,2024-11-01T01:29:49,50%,24
5390,Simple,13,15,17,2024-11-01T01:29:50,74%,12
5391,Complex,41,65,68,2024-11-01T01:29:51,50%,17
5392,Complex,46,63,80,2024-11-01T01:29:52,50%,6
5393,Complex,49,74,80,2024-11-01T01:29:53,31%,7
5394,Complex,45,73,81,2024-11-01T01:29:54,72%,28
5395,Medium,25,38,42,2024-11-01T01:29:55,59%,26
5396,Simple,12,14,19,2024-11-01T01:29:56,37%,5
5397,Simple,12,15,19,2024-11-01T01:29:57,33%,19
5398,Simple,12,15,18,2024-11-01T01:29:58,30%,7
5399,Medium,25,35,38,2024-11-01T01:29:59,46%,20
5400,Simple,13,15,17,2024-11-01T01:30:00,43%,23
5401,Medium,27,32,43,2024-11-01T01:30:01,74%,15
5402,Simple,11,16,17,2024-11-01T01:30:02,25%,23
5403,Dynamic,60,86,102,2024-11-01T01:30:03,45%,30
5404,Simple,13,16,16,2024-11-01T01:30:04,47%,11
5405,Complex,48,74,80,2024-11-01T01:30:05,60%,22
5406,Simple,12,15,19,2024-11-01T01:30:06,30%,22
5407,Complex,45,71,80,2024-11-01T01:30:07,53%,25
5408,Simple,12,14,19,2024-11-01T01:30:08,53%,10
5409,Simple,12,15,16,2024-11-01T01:30:09,31%,6
5410,Medium,27,33,43,2024-11-01T01:30:10,38%,21
5411,Simple,11,16,17,2024-11-01T01:30:11,51%,30
5412,Complex,48,75,75,2024-11-01T01:30:12,66%,21
5413,Simple,11,14,16,2024-11-01T01:30:13,25%,26
5414,Dynamic,63,85,98,2024-11-01T01:30:14,69%,16
5415,Complex,43,63,71,2024-11-01T01:30:15,64%,11
5416,Complex,49,75,79,2024-11-01T01:30:16,33%,21
5417,Simple,12,16,19,2024-11-01T01:30:17,55%,19
5418,Simple,13,16,17,2024-11-01T01:30:18,53%,15
5419,Complex,48,72,82,2024-11-01T01:30:19,64%,16
5420,Medium,27,37,39,2024-11-01T01:30:20,28%,29
5421,Complex,43,72,81,2024-11-01T01:30:21,71%,15
5422,Simple,12,15,18,2024-11-01T01:30:22,48%,5
5423,Simple,12,16,18,2024-11-01T01:30:23,48%,5
5424,Simple,13,16,17,2024-11-01T01:30:24,66%,14
5425,Simple,11,15,19,2024-11-01T01:30:25,38%,17
5426,Complex,41,68,71,2024-11-01T01:30:26,73%,12
5427,Complex,48,70,68,2024-11-01T01:30:27,67%,21
5428,Complex,45,74,73,2024-11-01T01:30:28,36%,13
5429,Simple,12,14,18,2024-11-01T01:30:29,33%,12
5430,Simple,13,15,20,2024-11-01T01:30:30,35%,6
5431,Simple,12,15,20,2024-11-01T01:30:31,60%,17
5432,Simple,13,15,18,2024-11-01T01:30:32,64%,7
5433,Medium,24,35,41,2024-11-01T01:30:33,73%,27
5434,Medium,27,38,46,2024-11-01T01:30:34,67%,20
5435,Simple,12,15,20,2024-11-01T01:30:35,43%,12
5436,Dynamic,61,82,87,2024-11-01T01:30:36,27%,7
5437,Complex,47,68,79,2024-11-01T01:30:37,62%,21
5438,Simple,13,14,17,2024-11-01T01:30:38,63%,18
5439,Simple,13,15,19,2024-11-01T01:30:39,62%,7
5440,Dynamic,54,86,88,2024-11-01T01:30:40,48%,26
5441,Complex,46,71,76,2024-11-01T01:30:41,43%,20
5442,Complex,47,62,77,2024-11-01T01:30:42,74%,23
5443,Simple,11,14,17,2024-11-01T01:30:43,62%,30
5444,Dynamic,54,86,92,2024-11-01T01:30:44,37%,21
5445,Simple,13,15,19,2024-11-01T01:30:45,43%,15
5446,Dynamic,60,80,96,2024-11-01T01:30:46,31%,6
5447,Simple,11,15,18,2024-11-01T01:30:47,68%,6
5448,Complex,47,62,78,2024-11-01T01:30:48,41%,9
5449,Simple,11,14,19,2024-11-01T01:30:49,35%,10
5450,Simple,13,16,19,2024-11-01T01:30:50,38%,27
5451,Complex,47,72,71,2024-11-01T01:30:51,70%,6
5452,Simple,13,14,16,2024-11-01T01:30:52,70%,23
5453,Simple,12,14,18,2024-11-01T01:30:53,36%,7
5454,Complex,44,69,77,2024-11-01T01:30:54,65%,30
5455,Simple,13,15,17,2024-11-01T01:30:55,45%,25
5456,Medium,23,36,38,2024-11-01T01:30:56,53%,25
5457,Medium,24,37,43,2024-11-01T01:30:57,25%,24
5458,Simple,13,15,19,2024-11-01T01:30:58,41%,22
5459,Simple,11,15,18,2024-11-01T01:30:59,29%,16
5460,Medium,27,37,39,2024-11-01T01:31:00,61%,26
5461,Medium,27,32,38,2024-11-01T01:31:01,46%,12
5462,Simple,13,16,16,2024-11-01T01:31:02,51%,11
5463,Dynamic,60,91,102,2024-11-01T01:31:03,27%,19
5464,Medium,23,32,42,2024-11-01T01:31:04,75%,5
5465,Medium,25,34,44,2024-11-01T01:31:05,43%,12
5466,Medium,23,37,39,2024-11-01T01:31:06,40%,16
5467,Complex,42,65,81,2024-11-01T01:31:07,30%,10
5468,Medium,23,37,44,2024-11-01T01:31:08,35%,24
5469,Simple,13,15,17,2024-11-01T01:31:09,49%,25
5470,Complex,44,69,69,2024-11-01T01:31:10,54%,12
5471,Simple,11,15,18,2024-11-01T01:31:11,59%,18
5472,Simple,11,15,19,2024-11-01T01:31:12,41%,30
5473,Complex,48,72,75,2024-11-01T01:31:13,74%,27
5474,Simple,13,16,20,2024-11-01T01:31:14,60%,13
5475,Complex,41,71,69,2024-11-01T01:31:15,55%,21
5476,Dynamic,57,82,88,2024-11-01T01:31:16,46%,23
5477,Simple,11,16,17,2024-11-01T01:31:17,73%,28
5478,Dynamic,56,91,94,2024-11-01T01:31:18,29%,5
5479,Dynamic,63,91,97,2024-11-01T01:31:19,49%,28
5480,Simple,11,16,18,2024-11-01T01:31:20,74%,21
5481,Complex,48,67,77,2024-11-01T01:31:21,69%,18
5482,Simple,11,14,17,2024-11-01T01:31:22,42%,21
5483,Complex,46,67,78,2024-11-01T01:31:23,45%,28
5484,Complex,46,64,72,2024-11-01T01:31:24,74%,29
5485,Medium,25,35,44,2024-11-01T01:31:25,52%,21
5486,Dynamic,53,83,101,2024-11-01T01:31:26,30%,11
5487,Complex,42,73,74,2024-11-01T01:31:27,71%,22
5488,Dynamic,57,82,87,2024-11-01T01:31:28,55%,8
5489,Dynamic,64,83,100,2024-11-01T01:31:29,46%,28
5490,Simple,11,14,19,2024-11-01T01:31:30,65%,13
5491,Dynamic,54,88,96,2024-11-01T01:31:31,40%,24
5492,Simple,13,15,17,2024-11-01T01:31:32,67%,17
5493,Simple,12,15,16,2024-11-01T01:31:33,41%,9
5494,Medium,24,37,45,2024-11-01T01:31:34,26%,20
5495,Medium,26,33,44,2024-11-01T01:31:35,25%,29
5496,Complex,44,75,79,2024-11-01T01:31:36,57%,14
5497,Simple,12,14,18,2024-11-01T01:31:37,50%,11
5498,Simple,11,15,18,2024-11-01T01:31:38,31%,21
5499,Simple,12,16,18,2024-11-01T01:31:39,45%,24
5500,Simple,12,14,18,2024-11-01T01:31:40,63%,24
5501,Simple,12,16,18,2024-11-01T01:31:41,61%,22
5502,Simple,11,16,17,2024-11-01T01:31:42,70%,17
5503,Simple,13,16,18,2024-11-01T01:31:43,62%,20
5504,Simple,12,14,18,2024-11-01T01:31:44,34%,27
5505,Medium,26,37,40,2024-11-01T01:31:45,25%,24
5506,Medium,25,38,41,2024-11-01T01:31:46,38%,16
5507,Simple,13,14,20,2024-11-01T01:31:47,55%,14
5508,Dynamic,53,83,100,2024-11-01T01:31:48,49%,8
5509,Simple,13,15,19,2024-11-01T01:31:49,48%,30
5510,Simple,13,14,18,2024-11-01T01:31:50,73%,8
5511,Dynamic,64,81,90,2024-11-01T01:31:51,63%,26
5512,Medium,23,32,43,2024-11-01T01:31:52,37%,29
5513,Medium,25,34,42,2024-11-01T01:31:53,54%,16
5514,Simple,12,16,18,2024-11-01T01:31:54,48%,29
5515,Simple,11,14,17,2024-11-01T01:31:55,74%,19
5516,Simple,11,14,18,2024-11-01T01:31:56,55%,25
5517,Complex,43,68,72,2024-11-01T01:31:57,43%,16
5518,Medium,23,38,45,2024-11-01T01:31:58,35%,29
5519,Medium,27,34,45,2024-11-01T01:31:59,42%,21
5520,Simple,13,16,19,2024-11-01T01:32:00,37%,26
5521,Simple,12,14,17,2024-11-01T01:32:01,44%,17
5522,Simple,11,16,20,2024-11-01T01:32:02,53%,7
5523,Simple,11,16,17,2024-11-01T01:32:03,67%,18
5524,Simple,13,15,18,2024-11-01T01:32:04,43%,18
5525,Simple,12,14,18,2024-11-01T01:32:05,47%,29
5526,Complex,49,67,71,2024-11-01T01:32:06,51%,9
5527,Dynamic,62,86,99,2024-11-01T01:32:07,27%,8
5528,Simple,11,14,17,2024-11-01T01:32:08,59%,24
5529,Simple,12,14,17,2024-11-01T01:32:09,70%,10
5530,Dynamic,55,91,93,2024-11-01T01:32:10,74%,24
5531,Dynamic,63,85,94,2024-11-01T01:32:11,52%,29
5532,Medium,23,33,44,2024-11-01T01:32:12,69%,6
5533,Simple,12,14,19,2024-11-01T01:32:13,72%,16
5534,Complex,41,65,71,2024-11-01T01:32:14,64%,26
5535,Medium,26,34,46,2024-11-01T01:32:15,45%,9
5536,Medium,27,36,44,2024-11-01T01:32:16,65%,30
5537,Simple,12,15,16,2024-11-01T01:32:17,43%,20
5538,Simple,13,16,18,2024-11-01T01:32:18,66%,19
5539,Medium,24,37,41,2024-11-01T01:32:19,41%,19
5540,Complex,46,70,82,2024-11-01T01:32:20,40%,17
5541,Complex,41,63,76,2024-11-01T01:32:21,69%,21
5542,Complex,48,69,71,2024-11-01T01:32:22,27%,29
5543,Simple,13,14,17,2024-11-01T01:32:23,36%,19
5544,Medium,23,34,44,2024-11-01T01:32:24,28%,16
5545,Medium,26,36,38,2024-11-01T01:32:25,31%,25
5546,Complex,46,64,72,2024-11-01T01:32:26,53%,25
5547,Complex,48,66,81,2024-11-01T01:32:27,34%,8
5548,Medium,23,34,40,2024-11-01T01:32:28,70%,28
5549,Medium,24,32,42,2024-11-01T01:32:29,64%,11
5550,Simple,13,15,17,2024-11-01T01:32:30,47%,26
5551,Complex,48,71,72,2024-11-01T01:32:31,56%,21
5552,Complex,48,71,82,2024-11-01T01:32:32,27%,20
5553,Complex,47,74,68,2024-11-01T01:32:33,64%,23
5554,Complex,49,65,82,2024-11-01T01:32:34,27%,21
5555,Simple,13,15,18,2024-11-01T01:32:35,71%,23
5556,Simple,11,14,20,2024-11-01T01:32:36,30%,27
5557,Complex,47,65,70,2024-11-01T01:32:37,36%,27
5558,Medium,25,36,39,2024-11-01T01:32:38,62%,5
5559,Medium,24,37,41,2024-11-01T01:32:39,27%,7
5560,Simple,13,14,17,2024-11-01T01:32:40,60%,6
5561,Medium,23,37,46,2024-11-01T01:32:41,58%,13
5562,Simple,11,14,18,2024-11-01T01:32:42,47%,8
5563,Medium,25,33,42,2024-11-01T01:32:43,71%,6
5564,Medium,26,36,39,2024-11-01T01:32:44,50%,9
5565,Dynamic,59,82,102,2024-11-01T01:32:45,57%,11
5566,Medium,25,35,41,2024-11-01T01:32:46,73%,21
5567,Medium,26,35,41,2024-11-01T01:32:47,29%,6
5568,Simple,13,16,17,2024-11-01T01:32:48,56%,7
5569,Dynamic,57,86,100,2024-11-01T01:32:49,30%,30
5570,Complex,45,67,75,2024-11-01T01:32:50,72%,7
5571,Complex,45,65,70,2024-11-01T01:32:51,56%,16
5572,Medium,27,35,45,2024-11-01T01:32:52,64%,15
5573,Medium,24,36,44,2024-11-01T01:32:53,73%,26
5574,Simple,13,16,18,2024-11-01T01:32:54,70%,6
5575,Simple,11,15,17,2024-11-01T01:32:55,26%,7
5576,Simple,11,14,16,2024-11-01T01:32:56,64%,12
5577,Medium,24,34,39,2024-11-01T01:32:57,34%,5
5578,Simple,11,14,19,2024-11-01T01:32:58,46%,6
5579,Dynamic,58,83,104,2024-11-01T01:32:59,63%,22
5580,Simple,11,16,18,2024-11-01T01:33:00,25%,11
5581,Simple,11,15,17,2024-11-01T01:33:01,41%,14
5582,Medium,24,36,42,2024-11-01T01:33:02,50%,28
5583,Simple,13,14,17,2024-11-01T01:33:03,48%,24
5584,Medium,27,33,45,2024-11-01T01:33:04,44%,8
5585,Medium,26,35,42,2024-11-01T01:33:05,45%,11
5586,Medium,25,38,39,2024-11-01T01:33:06,44%,27
5587,Complex,48,68,74,2024-11-01T01:33:07,45%,22
5588,Medium,25,33,43,2024-11-01T01:33:08,74%,13
5589,Medium,26,37,44,2024-11-01T01:33:09,38%,25
5590,Complex,46,71,73,2024-11-01T01:33:10,64%,28
5591,Medium,23,34,46,2024-11-01T01:33:11,70%,28
5592,Medium,26,38,42,2024-11-01T01:33:12,71%,22
5593,Medium,24,36,40,2024-11-01T01:33:13,28%,9
5594,Simple,11,14,19,2024-11-01T01:33:14,65%,6
5595,Simple,13,15,19,2024-11-01T01:33:15,40%,22
5596,Simple,11,16,18,2024-11-01T01:33:16,39%,15
5597,Medium,27,32,44,2024-11-01T01:33:17,40%,26
5598,Medium,23,32,42,2024-11-01T01:33:18,40%,13
5599,Complex,47,67,73,2024-11-01T01:33:19,65%,21
5600,Simple,11,16,17,2024-11-01T01:33:20,45%,12
5601,Simple,12,16,19,2024-11-01T01:33:21,58%,5
5602,Medium,23,37,42,2024-11-01T01:33:22,44%,6
5603,Complex,41,67,79,2024-11-01T01:33:23,41%,22
5604,Simple,11,14,17,2024-11-01T01:33:24,71%,19
5605,Medium,23,33,39,2024-11-01T01:33:25,31%,16
5606,Complex,44,64,79,2024-11-01T01:33:26,72%,19
5607,Simple,13,15,19,2024-11-01T01:33:27,72%,15
5608,Complex,41,75,69,2024-11-01T01:33:28,61%,6
5609,Medium,24,34,45,2024-11-01T01:33:29,31%,22
5610,Medium,23,35,45,2024-11-01T01:33:30,72%,29
5611,Medium,24,37,45,2024-11-01T01:33:31,40%,12
5612,Dynamic,63,97,90,2024-11-01T01:33:32,39%,14
5613,Simple,13,16,17,2024-11-01T01:33:33,31%,6
5614,Simple,12,16,20,2024-11-01T01:33:34,74%,29
5615,Medium,23,34,38,2024-11-01T01:33:35,52%,26
5616,Simple,11,14,17,2024-11-01T01:33:36,27%,9
5617,Simple,11,16,19,2024-11-01T01:33:37,30%,20
5618,Complex,49,71,73,2024-11-01T01:33:38,73%,22
5619,Simple,11,15,18,2024-11-01T01:33:39,72%,10
5620,Medium,25,37,45,2024-11-01T01:33:40,60%,23
5621,Medium,26,35,41,2024-11-01T01:33:41,73%,20
5622,Simple,13,14,18,2024-11-01T01:33:42,26%,25
5623,Medium,26,35,46,2024-11-01T01:33:43,49%,29
5624,Simple,13,14,17,2024-11-01T01:33:44,65%,16
5625,Medium,26,32,43,2024-11-01T01:33:45,25%,28
5626,Simple,13,14,17,2024-11-01T01:33:46,29%,17
5627,Medium,25,37,40,2024-11-01T01:33:47,43%,5
5628,Simple,12,15,17,2024-11-01T01:33:48,34%,8
5629,Simple,12,14,18,2024-11-01T01:33:49,55%,19
5630,Medium,26,37,43,2024-11-01T01:33:50,31%,27
5631,Simple,11,15,19,2024-11-01T01:33:51,44%,18
5632,Simple,12,14,18,2024-11-01T01:33:52,74%,7
5633,Complex,45,67,77,2024-11-01T01:33:53,40%,14
5634,Simple,12,14,19,2024-11-01T01:33:54,73%,8
5635,Medium,25,33,43,2024-11-01T01:33:55,31%,20
5636,Complex,44,63,69,2024-11-01T01:33:56,25%,29
5637,Dynamic,61,92,86,2024-11-01T01:33:57,52%,28
5638,Simple,12,15,17,2024-11-01T01:33:58,37%,19
5639,Complex,42,68,68,2024-11-01T01:33:59,32%,15
5640,Simple,12,15,17,2024-11-01T01:34:00,25%,11
5641,Complex,41,62,76,2024-11-01T01:34:01,50%,6
5642,Simple,13,14,19,2024-11-01T01:34:02,25%,28
5643,Medium,27,37,42,2024-11-01T01:34:03,75%,21
5644,Simple,12,14,19,2024-11-01T01:34:04,62%,21
5645,Simple,12,16,18,2024-11-01T01:34:05,67%,13
5646,Medium,26,35,41,2024-11-01T01:34:06,33%,24
5647,Simple,13,15,18,2024-11-01T01:34:07,60%,18
5648,Complex,47,75,75,2024-11-01T01:34:08,66%,5
5649,Complex,49,67,80,2024-11-01T01:34:09,70%,21
5650,Simple,12,16,18,2024-11-01T01:34:10,50%,18
5651,Medium,24,35,39,2024-11-01T01:34:11,33%,25
5652,Simple,13,14,18,2024-11-01T01:34:12,34%,27
5653,Dynamic,58,93,91,2024-11-01T01:34:13,51%,17
5654,Medium,26,32,39,2024-11-01T01:34:14,31%,17
5655,Medium,26,33,39,2024-11-01T01:34:15,62%,11
5656,Simple,12,16,16,2024-11-01T01:34:16,25%,11
5657,Complex,44,62,69,2024-11-01T01:34:17,57%,7
5658,Medium,26,36,45,2024-11-01T01:34:18,30%,18
5659,Complex,48,74,76,2024-11-01T01:34:19,36%,8
5660,Complex,48,71,68,2024-11-01T01:34:20,47%,20
5661,Simple,13,14,17,2024-11-01T01:34:21,28%,11
5662,Simple,11,14,19,2024-11-01T01:34:22,25%,27
5663,Medium,26,35,41,2024-11-01T01:34:23,39%,30
5664,Simple,11,15,16,2024-11-01T01:34:24,26%,28
5665,Simple,13,16,19,2024-11-01T01:34:25,55%,11
5666,Dynamic,53,94,101,2024-11-01T01:34:26,32%,27
5667,Simple,12,15,19,2024-11-01T01:34:27,54%,12
5668,Complex,43,73,76,2024-11-01T01:34:28,35%,5
5669,Simple,13,15,17,2024-11-01T01:34:29,28%,14
5670,Medium,27,34,41,2024-11-01T01:34:30,65%,26
5671,Complex,42,70,72,2024-11-01T01:34:31,25%,28
5672,Complex,41,68,74,2024-11-01T01:34:32,26%,17
5673,Medium,24,37,45,2024-11-01T01:34:33,31%,15
5674,Simple,12,16,18,2024-11-01T01:34:34,54%,28
5675,Medium,26,33,42,2024-11-01T01:34:35,53%,16
5676,Simple,13,16,16,2024-11-01T01:34:36,45%,12
5677,Simple,11,14,19,2024-11-01T01:34:37,65%,19
5678,Simple,11,15,17,2024-11-01T01:34:38,42%,14
5679,Medium,25,32,45,2024-11-01T01:34:39,69%,15
5680,Simple,12,14,18,2024-11-01T01:34:40,27%,8
5681,Medium,26,36,45,2024-11-01T01:34:41,67%,5
5682,Medium,27,38,46,2024-11-01T01:34:42,60%,15
5683,Complex,45,65,79,2024-11-01T01:34:43,63%,28
5684,Medium,25,36,43,2024-11-01T01:34:44,64%,10
5685,Simple,12,15,19,2024-11-01T01:34:45,65%,5
5686,Medium,25,33,42,2024-11-01T01:34:46,53%,14
5687,Complex,49,73,80,2024-11-01T01:34:47,27%,19
5688,Complex,48,71,71,2024-11-01T01:34:48,67%,11
5689,Dynamic,58,95,99,2024-11-01T01:34:49,28%,25
5690,Simple,12,14,16,2024-11-01T01:34:50,42%,13
5691,Simple,11,14,16,2024-11-01T01:34:51,52%,19
5692,Medium,25,38,43,2024-11-01T01:34:52,53%,11
5693,Simple,12,14,17,2024-11-01T01:34:53,66%,5
5694,Complex,48,62,81,2024-11-01T01:34:54,28%,15
5695,Simple,12,14,19,2024-11-01T01:34:55,68%,5
5696,Medium,25,32,44,2024-11-01T01:34:56,40%,26
5697,Simple,11,14,17,2024-11-01T01:34:57,26%,6
5698,Complex,44,68,69,2024-11-01T01:34:58,69%,27
5699,Medium,23,33,43,2024-11-01T01:34:59,38%,7
5700,Simple,13,16,17,2024-11-01T01:35:00,51%,17
5701,Medium,25,36,38,2024-11-01T01:35:01,31%,24
5702,Simple,12,15,19,2024-11-01T01:35:02,70%,27
5703,Medium,24,32,42,2024-11-01T01:35:03,32%,23
5704,Complex,41,73,70,2024-11-01T01:35:04,47%,7
5705,Dynamic,61,95,90,2024-11-01T01:35:05,57%,8
5706,Medium,25,37,38,2024-11-01T01:35:06,73%,22
5707,Complex,44,65,73,2024-11-01T01:35:07,48%,15
5708,Simple,13,14,20,2024-11-01T01:35:08,35%,14
5709,Simple,13,15,17,2024-11-01T01:35:09,65%,30
5710,Dynamic,57,87,96,2024-11-01T01:35:10,36%,13
5711,Complex,46,68,68,2024-11-01T01:35:11,56%,21
5712,Dynamic,62,88,91,2024-11-01T01:35:12,45%,25
5713,Medium,24,32,38,2024-11-01T01:35:13,64%,16
5714,Medium,26,35,41,2024-11-01T01:35:14,55%,13
5715,Simple,12,15,19,2024-11-01T01:35:15,43%,15
5716,Dynamic,54,91,86,2024-11-01T01:35:16,37%,25
5717,Complex,49,62,81,2024-11-01T01:35:17,42%,17
5718,Medium,27,36,42,2024-11-01T01:35:18,34%,7
5719,Complex,47,63,75,2024-11-01T01:35:19,55%,29
5720,Complex,49,67,70,2024-11-01T01:35:20,73%,6
5721,Dynamic,60,91,103,2024-11-01T01:35:21,43%,30
5722,Complex,44,71,79,2024-11-01T01:35:22,28%,15
5723,Complex,41,71,81,2024-11-01T01:35:23,61%,13
5724,Simple,13,15,19,2024-11-01T01:35:24,42%,18
5725,Simple,11,16,19,2024-11-01T01:35:25,26%,23
5726,Simple,11,16,17,2024-11-01T01:35:26,44%,20
5727,Medium,26,32,41,2024-11-01T01:35:27,38%,19
5728,Complex,41,70,73,2024-11-01T01:35:28,40%,10
5729,Medium,24,37,46,2024-11-01T01:35:29,35%,25
5730,Complex,47,74,70,2024-11-01T01:35:30,46%,8
5731,Complex,49,62,69,2024-11-01T01:35:31,46%,28
5732,Simple,12,15,19,2024-11-01T01:35:32,64%,24
5733,Medium,25,35,40,2024-11-01T01:35:33,66%,18
5734,Complex,48,65,82,2024-11-01T01:35:34,38%,25
5735,Simple,12,16,18,2024-11-01T01:35:35,65%,23
5736,Simple,11,15,19,2024-11-01T01:35:36,71%,29
5737,Complex,49,73,73,2024-11-01T01:35:37,28%,10
5738,Simple,11,14,16,2024-11-01T01:35:38,38%,20
5739,Simple,13,15,19,2024-11-01T01:35:39,64%,21
5740,Medium,27,37,45,2024-11-01T01:35:40,74%,13
5741,Complex,46,72,82,2024-11-01T01:35:41,58%,19
5742,Medium,24,33,44,2024-11-01T01:35:42,38%,23
5743,Simple,11,16,18,2024-11-01T01:35:43,25%,18
5744,Complex,45,73,73,2024-11-01T01:35:44,29%,23
5745,Complex,41,73,79,2024-11-01T01:35:45,50%,29
5746,Simple,11,14,16,2024-11-01T01:35:46,30%,28
5747,Simple,11,15,18,2024-11-01T01:35:47,49%,6
5748,Complex,42,69,77,2024-11-01T01:35:48,43%,17
5749,Simple,13,16,19,2024-11-01T01:35:49,73%,12
5750,Simple,13,16,16,2024-11-01T01:35:50,69%,24
5751,Medium,26,33,46,2024-11-01T01:35:51,62%,11
5752,Simple,11,14,18,2024-11-01T01:35:52,27%,23
5753,Medium,27,37,41,2024-11-01T01:35:53,45%,22
5754,Medium,26,38,43,2024-11-01T01:35:54,41%,16
5755,Simple,12,14,18,2024-11-01T01:35:55,34%,10
5756,Medium,24,33,43,2024-11-01T01:35:56,48%,15
5757,Simple,11,16,18,2024-11-01T01:35:57,43%,27
5758,Simple,12,14,17,2024-11-01T01:35:58,68%,8
5759,Complex,48,68,76,2024-11-01T01:35:59,36%,24
5760,Simple,12,15,19,2024-11-01T01:36:00,29%,19
5761,Medium,27,36,41,2024-11-01T01:36:01,61%,24
5762,Simple,13,14,17,2024-11-01T01:36:02,40%,8
5763,Simple,13,15,17,2024-11-01T01:36:03,38%,19
5764,Medium,24,37,43,2024-11-01T01:36:04,59%,27
5765,Medium,27,33,45,2024-11-01T01:36:05,67%,9
5766,Complex,42,74,72,2024-11-01T01:36:06,46%,20
5767,Simple,12,15,19,2024-11-01T01:36:07,60%,10
5768,Dynamic,58,97,94,2024-11-01T01:36:08,42%,18
5769,Medium,25,35,42,2024-11-01T01:36:09,33%,29
5770,Simple,12,15,19,2024-11-01T01:36:10,75%,20
5771,Dynamic,60,96,103,2024-11-01T01:36:11,41%,11
